first_name,last_name,grade,gpa,gender,date_of_birth
kVyBzo,DHpnP,9,3.11,F,6/4/1997
SomO,ccMNjMRh,3,0.31,M,20/12/2000
cng,XEmKsxRB,5,3.15,F,27/6/2012
zUQNFUqAX,QuWOktxED,8,2.04,F,20/1/2006
Wk,IkbFrNMYr,6,3.88,F,4/7/2001
MQ,aADhHAa,4,3.29,M,6/7/2008
IA,ZHBajrgi,1,0.84,M,9/2/2004
OMmpRzRo,GaCJmci,1,1.3,F,24/7/2014
ELZlvgkW,OnLgCgKBz,12,1.87,M,24/2/1997
NTgUzrEQ,npICUWx,8,0.69,M,3/11/1996
vpB,YEMrFgLC,6,3.55,M,8/3/1995
gzJbJKAYoy,LISNuuDx,8,3.9,M,3/9/2006
hkS,lHcnmrl,11,3.92,M,2/1/1995
dRE,wIxDrfx,4,1.07,F,23/12/2012
YQrZDvUZbD,LavQKax,10,3.91,M,7/7/2010
DwmVnNs,AaeQVTRKQ,11,2.8,M,25/4/2011
veeIMyXJy,Vqmekk,3,0.46,F,26/11/2013
ItNWVv,sjCdiMkGSK,9,1.75,M,4/4/2008
MNIpv,RhNGbDs,7,1.76,M,16/1/1996
zVNWfZctOR,YQICagyjC,10,2.02,M,10/8/2015
mCmRQPDqwE,fAKZnir,11,1.97,F,14/12/2015
snMm,wYd,8,1.94,M,27/8/2005
MhDuDZ,mSTxddWJvC,1,0.57,M,25/6/1999
Cj,IJCuvH,11,0.84,F,27/4/2005
dIFUbUFYL,HIoGpPy,10,3.25,M,21/6/2007
Fif,cDVQzu,3,0.4,F,5/7/1998
cQwPVtrCG,kfPDKVxXp,8,2.89,M,10/12/1998
NySVZy,IA,7,2.48,M,5/3/2002
CldXA,jXBoIPLhZ,11,0.32,F,11/10/2001
Rxw,AsgqGYwei,12,1.29,M,19/1/2005
GnqJVx,RFLOCLS,11,2.89,F,18/2/2001
kIRSeP,Pnq,9,1.01,F,3/8/2007
mMFhPPhrT,LmEHOsXkU,5,2.8,F,5/2/2001
bpLuYPur,uMbsjZDhU,10,1.75,F,4/12/2000
yJuLJWbXsL,sEjRaYIRvQ,6,3.98,F,15/7/1998
IuemjSOGH,YG,8,0.81,M,18/1/2003
rwKqliaNEK,oXVztiXEZm,7,3.55,F,1/11/2006
HG,kHOGbTPY,3,3.39,F,12/3/2015
jQlf,MUyQkV,11,3.32,M,28/5/1998
DGcwwGXd,olfN,1,3.82,F,17/3/2007
twWzstBW,uekfMI,3,3.27,F,13/7/2008
JBAQskAmmI,bhYrFbW,5,0.43,M,26/5/2005
yblTOVJ,uOQwrs,2,3.69,F,28/12/2012
BbPEogq,Fs,2,0.78,F,8/3/1998
hGXkbmnsTv,eASrBvW,12,2.47,M,18/6/2015
KC,IfoC,8,1.15,M,10/9/2014
FpEro,NMYg,10,1.72,F,5/12/2005
ncakqs,cjoF,12,2.02,F,15/12/2013
gCT,DIXXWRRckc,10,1.28,F,7/6/2005
